key,code,title,crn,no,total,schd,stat,isCancelled,meets,mpkey,instr,srcdb
1985,LITR 230,Nikos Kazantzakis: From Revolution to Nihilism,11270,01,1,L,A,,Th 1:30-3:20p,2095,G. Syrimis,201803
1986,LITR 239,Dionysus in Modernity,11273,01,1,L,A,,F 1:30-3:20p,2100,G. Syrimis,201803
1987,LITR 243,Cabaret,13779,01,1,L,A,,TTh 4-5:15p,2074,L. Paul,201803
1988,LITR 248,Franz Kafka and Thomas Mann: Two Modernisms,11790,01,1,L,A,,TTh 2:30-3:45p,2020,J. Hagens,201803
1989,LITR 255,Crime and Detective Fiction in East Asian Literature and Film,10783,01,1,H,A,,MW 1-2:15p,2030,S. Poland,201803
1990,LITR 285,The Modern Novel in Brazil and Japan,10780,01,1,L,A,,MW 4-5:15p,2115,S. Jacobowitz,201803
1991,LITR 287,The Borges Effect,13264,01,1,L,A,,W 3:30-5:20p,2076,R. González Echevarría,201803
1992,LITR 296,Brazil's Modern Art Movement,11535,01,1,L,A,,W 1:30-3:20p,2042,K. Jackson,201803
1993,LITR 304,Law and Literature in Modern Latin America,12569,01,1,L,A,,Th 1:30-3:20p,2095,R. González Echevarría,201803
1994,LITR 307,Gender and Performance in Renaissance Italy,13584,01,1,H,A,,MW 9-10:15a,2038,J. Tylus,201803
1995,LITR 330,Heidegger's Being and Time,13238,01,1,L,A,,T 1:30-3:20p,2067,M. Hägglund,201803
1996,LITR 345,Climate Change and the Humanities,13196,01,1,L,A,,MW 11:35a-12:50p,2052,K. Lindskog,201803
1997,LITR 348,The Practice of Literary Translation,11792,01,1,L,A,,MW 2:30-3:45p,2031,R. Creswell,201803
1998,LITR 367,Literature into Film,11832,01,1,L,A,,TTh 4-5:15p,2074,M. Marcus,201803
1999,LITR 374,German Cinema 1918–1933,14158,01,1,L,A,,W 3:30-5:20p,2076,J. Hagens,201803
2000,LITR 384,Japanese Cinema before 1960,10775,01,1,L,A,,MW 1-2:15p; T 7-8p,6296,A. Gerow,201803
2001,LITR 412,"Modernism, Empire, World Crisis",10984,01,1,L,A,,T 1:30-3:20p,2067,J. Cleary,201803
2002,LITR 421,Medieval Baghdad,14057,01,1,H,A,,MW 11:35a-12:50p,2052,S. Toorawa,201803
2003,LITR 426,Feminist and Queer Theory,11874,01,1,L,A,,HTBA,1,Staff,201803
2004,LITR 431,1968@50 Latin American Languages of Liberation,13230,01,1,L,A,,W 3:30-5:20p,2076,M. Fradinger,201803
2005,LITR 442,Kafka and the Philosophers,13292,01,1,L,A,,M 1:30-3:20p,2058,R. Campe,201803
2006,LITR 443,State and Religion in Israel,13397,01,1,L,A,,T 3:30-5:20p,2063,H. Hever,201803
2007,LITR 466,War in Literature and Film,13872,01,1,L,A,,Th 1:30-3:20p,2095,K. Clark,201803
2008,LITR 488,Directed Reading and/or Individual Research,13007,01,2,F,A,,HTBA,1,Staff,201803
2009,LITR 488,Directed Reading and/or Individual Research,13013,02,2,F,A,,HTBA,1,R. Creswell,201803
2010,LITR 491,The Senior Essay,13008,01,1,Y,A,,HTBA,1,R. Creswell,201803
2011,LITR 492,The Yearlong Senior Essay,13009,01,2,Y,A,,HTBA,1,Staff,201803
2012,LITR 492,The Yearlong Senior Essay,13010,02,2,Y,A,,HTBA,1,R. Creswell,201803
2013,LITR 493,The Yearlong Senior Essay,13012,01,1,Y,A,,HTBA,1,R. Creswell,201803
2014,MATH 107,Mathematics in the Real World,12283,01,1,H,A,,TTh 2:30-3:45p,2020,E. Rosenthal,201803
2015,MATH 110,Introduction to Functions and Calculus I,12284,01,3,H,A,,TTh 9-10:15a,2033,G. Bergeron-Legros,201803
2016,MATH 110,Introduction to Functions and Calculus I,12285,02,3,H,A,,TTh 11:35a-12:50p,2021,N. Friedenberg,201803
2017,MATH 110,Introduction to Functions and Calculus I,12286,03,3,H,A,,TTh 1-2:15p,2035,J. Hall,201803
2018,MATH 112,Calculus of Functions of One Variable I,12287,01,7,H,A,,MWF 9:25-10:15a,2026,G. Zhu,201803
2019,MATH 112,Calculus of Functions of One Variable I,12288,02,7,H,A,,MWF 11:35a-12:25p,2028,P. Sarkar,201803
2020,MATH 112,Calculus of Functions of One Variable I,12289,03,7,H,A,,TTh 9-10:15a,2033,I. Adelstein,201803
2021,MATH 112,Calculus of Functions of One Variable I,12290,04,7,H,A,,TTh 11:35a-12:50p,2021,I. Adelstein,201803
2022,MATH 112,Calculus of Functions of One Variable I,12291,05,7,H,A,,TTh 11:35a-12:50p,2021,Staff,201803
2023,MATH 112,Calculus of Functions of One Variable I,12292,06,7,H,A,,TTh 2:30-3:45p,2020,P. Sargent,201803
2024,MATH 112,Calculus of Functions of One Variable I,13051,07,7,H,A,,TTh 2:30-3:45p,2020,Staff,201803
2025,MATH 115,Calculus of Functions of One Variable II,12293,01,12,H,A,,MWF 9:25-10:15a,2026,Staff,201803
2026,MATH 115,Calculus of Functions of One Variable II,12294,02,12,H,A,,MWF 9:25-10:15a,2026,Staff,201803
2027,MATH 115,Calculus of Functions of One Variable II,12295,03,12,H,A,,MWF 11:35a-12:25p,2028,Staff,201803
2028,MATH 115,Calculus of Functions of One Variable II,12296,04,12,H,A,,MWF 11:35a-12:25p,2028,O. Kislinskyi,201803
2029,MATH 115,Calculus of Functions of One Variable II,12297,05,12,H,A,,MW 2:30-3:45p,2031,I. Adelstein,201803
2030,MATH 115,Calculus of Functions of One Variable II,12298,06,12,H,A,,TTh 9-10:15a,2033,E. Addicott,201803
2031,MATH 115,Calculus of Functions of One Variable II,12299,07,12,H,A,,TTh 9-10:15a,2033,T. Hille,201803
2032,MATH 115,Calculus of Functions of One Variable II,12300,08,12,H,A,,TTh 11:35a-12:50p,2021,B. Smith,201803
2033,MATH 115,Calculus of Functions of One Variable II,12301,09,12,H,A,,TTh 11:35a-12:50p,2021,I. Ochoa de Alaiza,201803
2034,MATH 115,Calculus of Functions of One Variable II,12302,10,12,H,A,,TTh 11:35a-12:50p,2021,A. Clark,201803
2035,MATH 115,Calculus of Functions of One Variable II,12303,11,12,H,A,,TTh 2:30-3:45p,2020,B. Smith,201803
2036,MATH 115,Calculus of Functions of One Variable II,13468,12,12,H,A,,TTh 2:30-3:45p,2020,Staff,201803
2037,MATH 116,Mathematical Models in the Biosciences I: Calculus Techniques,12304,01,1,H,A,,TTh 9-10:15a,2033,J. Hall,201803
2038,MATH 118,Introduction to Functions of Several Variables,12305,01,1,H,A,,TTh 11:35a-12:50p,2021,E. Rosenthal,201803
2039,MATH 120,Calculus of Functions of Several Variables,12306,01,12,H,A,,MWF 9:25-10:15a,2026,M. Lee,201803
2040,MATH 120,Calculus of Functions of Several Variables,12307,02,12,H,A,,MWF 9:25-10:15a,2026,Q. Pham,201803
2041,MATH 120,Calculus of Functions of Several Variables,12308,03,12,H,A,,MWF 11:35a-12:25p,2028,N. Malkin,201803
2042,MATH 120,Calculus of Functions of Several Variables,12309,04,12,H,A,,MWF 11:35a-12:25p,2028,Staff,201803
2043,MATH 120,Calculus of Functions of Several Variables,12310,05,12,H,A,,MWF 1:30-2:20p,2037,Staff,201803
2044,MATH 120,Calculus of Functions of Several Variables,12311,06,12,H,A,,MWF 1:30-2:20p,2037,A. Calderon,201803
2045,MATH 120,Calculus of Functions of Several Variables,12312,07,12,H,A,,TTh 9-10:15a,2033,I. Ochoa de Alaiza,201803
2046,MATH 120,Calculus of Functions of Several Variables,12313,08,12,H,A,,TTh 9-10:15a,2033,P. Sargent,201803
2047,MATH 120,Calculus of Functions of Several Variables,12314,09,12,H,A,,TTh 11:35a-12:50p,2021,F. Orosz,201803
2048,MATH 120,Calculus of Functions of Several Variables,12315,10,12,H,A,,TTh 11:35a-12:50p,2021,S. Kalyanswamy,201803
2049,MATH 120,Calculus of Functions of Several Variables,12316,11,12,H,A,,TTh 11:35a-12:50p,2021,O. Tsymbaliuk,201803
2050,MATH 120,Calculus of Functions of Several Variables,13470,12,12,H,A,,TTh 2:30-3:45p,2020,S. Kalyanswamy,201803
2051,MATH 199,Mathematical Problem Solving,12317,01,1,L,A,,T 6:30-8a,6309,P. Devlin,201803
2052,MATH 222,Linear Algebra with Applications,12318,01,1,H,A,,MWF 10:30-11:20a,2027,C. Uyanik,201803
2053,MATH 225,Linear Algebra and Matrix Theory,12320,01,1,H,A,,TTh 9-10:15a,2033,K. Mincheva,201803
2054,MATH 230,Vector Calculus and Linear Algebra I,12321,01,1,H,A,,MWF 9:25-10:15a,2026,P. Devlin,201803
2055,MATH 241,Probability Theory,11915,01,1,H,A,,MW 9-10:15a,2038,Y. Wu,201803
2056,MATH 244,Discrete Mathematics,12322,01,1,H,A,,TTh 11:35a-12:50p,2021,R. Berkowitz,201803
2057,MATH 246,Ordinary Differential Equations,12324,01,1,H,A,,TTh 2:30-3:45p,2020,G. Shabat,201803
2058,MATH 250,Vector Analysis,12325,01,1,H,A,,MWF 9:25-10:15a,2026,S. Steinerberger,201803
2059,MATH 260,Basic Analysis in Function Spaces,12326,01,1,H,A,,TTh 2:30-3:45p,2020,Staff,201803
2060,MATH 270,Set Theory,13057,01,1,H,A,,TTh 1-2:15p,2035,G. Zuckerman,201803
2061,MATH 301,Introduction to Analysis,12328,01,1,L,A,,TTh 1-2:15p,2035,P. Jones,201803
2062,MATH 310,Introduction to Complex Analysis,12329,01,1,H,A,,TTh 11:35a-12:50p,2021,R. Coifman,201803
2063,MATH 320,Measure Theory and Integration,12330,01,1,L,A,,TTh 2:30-3:45p,2020,Staff,201803
2064,MATH 345,Modern Combinatorics,13581,01,1,H,A,,TTh 1-2:15p,2035,M. Schacht,201803
2065,MATH 350,Introduction to Abstract Algebra,12331,01,1,H,A,,MWF 10:30-11:20a,2027,M. Havlickova,201803
2066,MATH 353,Introduction to Representation Theory,14269,01,1,H,A,,TTh 9-10:15a,2033,O. Tsymbaliuk,201803
2067,MATH 360,Introduction to Lie Groups,12332,01,1,H,A,,MWF 11:35a-12:25p,2028,P. Yoo,201803
2068,MATH 380,Modern Algebra I,12333,01,1,H,A,,MW 1-2:15p,2030,Staff,201803
2069,MATH 440,Introduction to Algebraic Geometry,12334,01,1,H,A,,MW 2:30-3:45p,2031,A. Goncharov,201803
2070,MATH 470,Individual Studies,12335,01,1,F,A,,HTBA,1,Staff,201803
2071,MATH 475,Senior Essay,12336,01,1,Y,A,,HTBA,1,Staff,201803
2072,MATH 480,Senior Seminar: Mathematical Topics,12337,01,1,Y,A,,MW 1-2:15p,2030,I. Frenkel,201803
2078,MB&B 060,Molecular Medicine,11743,01,1,L,A,,MW 1-2:15p,2030,S. Chang,201803
2079,MB&B 105,"Biology, the World, and Us",11744,01,1,H,A,,MW 11:35a-12:25p,2029,Team,201803
2080,MB&B 200,Biochemistry,11707,01,1,H,A,,MWF 9:25-10:15a,2026,Breaker/Engelman,201803
2081,MB&B 251L,Laboratory for Biochemistry,11746,01,2,G,A,,T 1:30-5:30p,2231,Pawashe/Konigsberg,201803
2082,MB&B 251L,Laboratory for Biochemistry,11748,02,2,G,A,,Th 1:30-5:30p,2232,Pawashe/Konigsberg,201803
2083,MB&B 300,Principles of Biochemistry I,11750,01,1,H,A,,TTh 11:35a-12:50p,2021,Team,201803
2084,MB&B 330,Introduction to Dynamical Systems in Biology,11719,01,1,H,A,,TTh 2:30-3:45p,2020,Team,201803
2085,MB&B 420,Macromolecular Structure and Biophysical Analysis,11751,01,1,H,A,,TTh 9-10:15a,2033,Miranker/Xiong,201803
2086,MB&B 425,Basic Concepts of Genetic Analysis,11752,01,1,H,A,,MW 11:35a-12:50p,2052,J. Lu,201803
2087,MB&B 435,Quantitative Approaches in Biophysics and Biochemistry,11757,01,1,H,A,,TTh 11:35a-12:50p,2021,Team,201803
2088,MB&B 449,Medical Impact of Basic Science,11758,01,1,H,A,,MW 1-2:15p,2030,Team,201803
2089,MB&B 459,"Writing about Science, Medicine, and the Environment",11759,01,1,L,A,,T 9:25-11:15a,2072,C. Zimmer,201803
2090,MB&B 470,Research in Biochemistry and Biophysics for the Major,11762,01,1,F,A,,HTBA,1,A. Garen,201803
2091,MB&B 472,Research in Biochemistry and Biophysics,11763,01,1,F,A,,HTBA,1,A. Garen,201803
2092,MB&B 478,Intensive Research in Biochemistry and Biophysics,11764,01,1,F,A,,HTBA,1,A. Garen,201803
2115,MCDB 050,Immunology and Microbes,11685,01,1,L,A,,TTh 1-2:15p,2035,P. Kavathas,201803
2116,MCDB 065,The Science and Politics of HIV/AIDS,11686,01,1,L,A,,TTh 2:30-3:45p,2020,R. Bazell,201803
2117,MCDB 105,"Biology, the World, and Us",11745,01,1,H,A,,MW 11:35a-12:25p,2029,Team,201803
2118,MCDB 106,"Biology of Malaria, Lyme, and Other Vector-Borne Diseases",11687,01,1,L,A,,MW 1-2:15p,2030,A. Belperron,201803
2119,MCDB 175L,Exploring the Microbial World,13655,01,1,G,A,,Th 2:30-5:30p,2170,I. Dawson,201803
2120,MCDB 202,Genetics,11690,01,1,H,A,,TTh 11:35a-12:50p,2021,Dellaporta/Gendron,201803
2121,MCDB 203L,Laboratory for Genetics,11691,01,3,G,A,,HTBA,1,I. Dawson,201803
2122,MCDB 203L,Laboratory for Genetics,11692,02,3,G,A,,HTBA,1,I. Dawson,201803
2123,MCDB 203L,Laboratory for Genetics,11693,03,3,G,A,,HTBA,1,I. Dawson,201803
2124,MCDB 210,Developmental Biology,11694,01,1,H,A,,TTh 1-2:15p,2035,Team,201803
2125,MCDB 221L,Model Organisms in Biological Research,11699,01,4,G,A,,T 1:30-5:30p,2231,M. Moreno,201803
2126,MCDB 221L,Model Organisms in Biological Research,11700,02,4,G,A,,W 1:30-5:30p,2040,M. Moreno,201803
2127,MCDB 221L,Model Organisms in Biological Research,11701,03,4,G,A,,Th 1:30-5:30p,2232,M. Moreno,201803
2128,MCDB 221L,Model Organisms in Biological Research,11702,04,4,G,A,,F 1:30-5:30p,2809,M. Moreno,201803
2129,MCDB 300,Biochemistry,11706,01,1,H,A,,MWF 9:25-10:15a,2026,Breaker/Engelman,201803
2130,MCDB 301L,Laboratory for Biochemistry,11747,01,2,G,A,,T 1:30-5:30p,2231,Pawashe/Konigsberg,201803
2131,MCDB 301L,Laboratory for Biochemistry,11749,02,2,G,A,,Th 1:30-5:30p,2232,Pawashe/Konigsberg,201803
2132,MCDB 310,Physiological Systems,10596,01,1,H,A,,MWF 9:25-10:15a,2026,Saltzman/Campbell,201803
2133,MCDB 320,Neurobiology,11709,01,1,H,A,,MWF 11:35a-12:25p,2028,Keshishian/Forscher,201803
2134,MCDB 321L,Laboratory for Neurobiology,11713,01,2,G,A,,T 1:30-5:30p,2231,Keshishian/Forscher,201803
2135,MCDB 321L,Laboratory for Neurobiology,11715,02,2,G,A,,W 1:30-5:30p,2040,Keshishian/Forscher,201803
2136,MCDB 330,Introduction to Dynamical Systems in Biology,11717,01,1,H,A,,TTh 2:30-3:45p,2020,Team,201803
2137,MCDB 342L,Laboratory in Nucleic Acids I,11724,01,1,G,A,,TTh 1:30-4:30p,3641,T. Nelson,201803
2138,MCDB 343L,Laboratory in Nucleic Acids II,11725,01,1,G,A,,TTh 1:30-4:30p,3641,T. Nelson,201803
2139,MCDB 350,Epigenetics,11726,01,1,L,A,,HTBA,1,van Wolfswinkel/Dimitrova,201803
2140,MCDB 355,"The Cytoskeleton, Associated Proteins, and Disease",11727,01,1,L,A,,W 9:25-11:15a,2051,S. Chandhoke,201803
2141,MCDB 425,Basic Concepts of Genetic Analysis,11755,01,1,H,A,,MW 11:35a-12:50p,2052,J. Lu,201803
2142,MCDB 430,Biology of the Immune System,12968,01,1,H,A,,MWF 9:25-10:15a,2026,Team,201803
2143,MCDB 435,Landmark Papers in Cell Biology,11728,01,1,L,A,,T 7-8:50p,2071,Rosenbaum/Mooseker,201803
2144,MCDB 474,Independent Research,11729,01,1,F,A,,HTBA,1,Team,201803
2145,MCDB 475,Senior Independent Research,11730,01,1,Y,A,,HTBA,1,Team,201803
2146,MCDB 482,Advanced Seminar in Cell Biology: Intracellular Signal Transduction,11731,01,1,L,A,,M 3:30-5:20p,2099,C. Crews,201803
2147,MCDB 485,Senior Research,11732,01,1,Y,A,,HTBA,1,Team,201803
2148,MCDB 495,Senior Research Intensive,11733,01,1,Y,A,,HTBA,1,Team,201803
2339,MENG 185,Mechanical Design,11773,01,1,H,A,,TTh 10:30-11:20a,2019,R. Kramer-Bottligo,201803
2340,MENG 280,Mechanical Engineering I: Strength and Deformation of Mechanical Elements,11774,01,1,H,A,,TTh 2:30-3:45p,2020,E. Brown,201803
2341,MENG 285,Introduction to Materials Science,11775,01,1,H,A,,TTh 1-2:15p,2035,J. Schroers,201803
2342,MENG 325,Machine Elements and Manufacturing Processes,13200,01,1,H,A,,TTh 9-10:15a,2033,Staff,201803
2343,MENG 361,Mechanical Engineering II: Fluid Mechanics,11776,01,1,H,A,,MW 11:35a-12:50p,2052,A. Gomez,201803
2344,MENG 386,"Electronic, Optical, and Magnetic Properties of Materials",11777,01,1,H,C,1,HTBA,1,Staff,201803
2345,MENG 400,Computer-Aided Engineering,11778,01,1,H,A,,MW 9-10:15a,2038,M. Long,201803
2346,MENG 403,Introduction to Nanomaterials and Nanotechnology,13201,01,1,H,A,,MW 11:35a-12:50p,2052,J. Cha,201803
2347,MENG 404,Medical Device Design and Innovation,11779,01,1,H,A,,MW 2:30-3:45p,2031,J. Zinter,201803
2348,MENG 440,"Applied Numerical Methods for Algebraic Systems, Eigensystems, and Function Approximation",10937,01,1,H,A,,TTh 11:35a-12:50p,2021,B. Bennett,201803
2349,MENG 459,Neuromuscular Biomechanics,11781,01,1,H,A,,TTh 2:30-3:45p,2020,M. Venkadesan,201803
2350,MENG 469,Aerodynamics,11784,01,1,H,A,,MW 1-2:15p,2030,J. Fernández de la Mora,201803
2351,MENG 471,Special Projects I,11785,01,1,F,A,,MW 1-2:15p,2030,Staff,201803
2352,MENG 473,Special Projects II,13242,01,1,F,A,,HTBA,1,Staff,201803
2353,MENG 487L,Mechanical Design: Process and Implementation I,11786,01,1,G,A,,HTBA,1,A. Dollar,201803
2374,MGRK 110,Elementary Modern Greek I,11265,01,1,H,A,,MTWThF 9:25-10:15a,2025,M. Kaliambou,201803
2375,MGRK 130,Intermediate Modern Greek I,11266,01,1,H,A,,MTWThF 10:30-11:20a,2024,M. Kaliambou,201803
2376,MGRK 151,Advanced Modern Greek,11267,01,1,L,A,,MWF 11:35a-12:25p,2028,M. Kaliambou,201803
2377,MGRK 215,Nikos Kazantzakis: From Revolution to Nihilism,11268,01,1,L,A,,Th 1:30-3:20p,2095,G. Syrimis,201803
2378,MGRK 216,Dionysus in Modernity,11271,01,1,L,A,,F 1:30-3:20p,2100,G. Syrimis,201803
2379,MGRK 236,The Euro Crisis,12559,01,1,L,A,,Th 1:30-3:20p,2095,P. Aslanidis,201803
2380,MGRK 237,Populism from Chavez to Trump,12562,01,1,L,A,,T 1:30-3:20p,2067,P. Aslanidis,201803
2381,MGRK 482,Independent Tutorial,11275,01,3,F,A,,HTBA,1,G. Syrimis,201803
2382,MGRK 482,Independent Tutorial,11276,02,3,F,A,,HTBA,1,M. Kaliambou,201803
2383,MGRK 482,Independent Tutorial,11277,03,3,F,A,,HTBA,1,P. Aslanidis,201803
2461,MMES 042,Oil and Empire,11307,01,1,L,C,1,HTBA,1,Staff,201803
2462,MMES 105,Comparative Nationalism in North Africa and the Middle East,12076,01,1,L,A,,T 9:25-11:15a,2072,J. Wyrtzen,201803
2463,MMES 126,Introduction to Islamic Architecture,11390,01,1,H,A,,MW 10:30-11:20a,2022,K. Rizvi,201803
2464,MMES 139,"Islam, Conquest, and Conversion",12537,01,1,L,A,,T 3:30-5:20p,2063,T. Zadeh,201803
2465,MMES 144,The Making of Modern Iran,13269,01,1,H,A,,TTh 1-2:15p,2035,A. Amanat,201803
2466,MMES 150,Advanced Modern Hebrew: Daily Life in Israel,12378,01,1,L,A,,MW 11:35a-12:50p,2052,O. Yeret,201803
2467,MMES 161,Israel in Ideology and Practice,12382,01,1,L,A,,TTh 1-2:15p,2035,D. Roginsky,201803
2468,MMES 192,The Religion of Islam,12510,01,1,H,A,,TTh 2:30-3:45p,2020,G. Böwering,201803
2469,MMES 256,State and Religion in Israel,11806,01,1,L,A,,T 3:30-5:20p,2063,H. Hever,201803
2470,MMES 261,Afterlives of Algeria's Revolution,11146,01,1,L,A,,M 1:30-3:20p,2058,J. Jarvis,201803
2471,MMES 342,"Medieval Jews, Christians, and Muslims In Conversation",11324,01,1,L,A,,W 9:25-11:15a,2051,I. Marcus,201803
2472,MMES 343,Sociology of Islam,14044,01,1,L,A,,T 1:30-3:20p,2067,J. Wyrtzen,201803
2473,MMES 346,Making of the Modern Middle East,11337,01,1,H,C,1,HTBA,1,Staff,201803
2474,MMES 378,Turkish Politics,13977,01,1,L,A,,T 3:30-5:20p,2063,A. Candas,201803
2475,MMES 391,Islamic Theology and Philosophy,12518,01,1,H,A,,TTh 10:30-11:20a,2019,F. Griffel,201803
2476,MMES 465,Arabic Seminar: Early Adab,12366,01,1,L,A,,W 3:30-5:20p,2076,K. Van Bladel,201803
2477,MMES 471,Independent Directed Study,13015,01,1,F,A,,HTBA,1,T. Zadeh,201803
2478,MMES 491,Senior Essay,13018,01,1,Y,A,,HTBA,1,T. Zadeh,201803
2479,MMES 492,The Yearlong Senior Essay,13019,01,1,Y,A,,HTBA,1,T. Zadeh,201803
2481,MTBT 110,Elementary Modern Tibetan I,12039,01,1,H,A,,MTWTh 12-12:50p,4568,Staff,201803
2482,MTBT 130,Intermediate Modern Tibetan I,12040,01,1,H,A,,MW 2:40-3:55p,5469,Staff,201803
2483,MTBT 150,Advanced Modern Tibetan I,12041,01,1,H,A,,TTh 4:10-5:25p,4629,Staff,201803
2766,MUSI 007,Noise,12615,01,1,L,A,,TTh 11:35a-12:50p,2021,B. Kane,201803
2767,MUSI 100,"Melody, Rhythm, and Notation in Global Context",12649,01,1,H,A,,HTBA,1,I. Quinn,201803
2768,MUSI 110,Introduction to the Elements of Music,11655,01,4,H,A,,MW 11:35a-12:50p,2052,R. Lalli,201803
2769,MUSI 110,Introduction to the Elements of Music,11657,03,4,H,A,,MW 9-10:15a,2038,Z. Stewart,201803
2770,MUSI 110,Introduction to the Elements of Music,11658,04,4,H,A,,TTh 1-2:15p,2035,J. Klaess,201803
2771,MUSI 110,Introduction to the Elements of Music,11659,05,4,H,A,,TTh 2:30-3:45p,2020,N. May,201803
2772,MUSI 150,Faith and Doubt in Western Music,12552,01,1,H,A,,TTh 11:35a-12:50p,2021,H. Parkes,201803
2773,MUSI 180,History of Rock Music,12212,01,1,H,A,,TTh 10:30-11:20a,2019,D. Harrison,201803
2774,MUSI 183,Cultural Appropriation and the Ethics of Musical Representation,13913,01,1,L,A,,TTh 1-2:15p,2035,M. Moore,201803
2775,MUSI 185,American Musical Theater History,12243,01,1,L,A,,W 1:30-3:20p,2042,D. Egan,201803
2776,MUSI 210,Elementary Studies in Analysis and Model Composition I,11660,01,4,H,A,,TTh 2:30-3:45p,2020,E. Edl,201803
2777,MUSI 210,Elementary Studies in Analysis and Model Composition I,11661,02,4,H,A,,MW 9-10:15a,2038,K. Abrahamyan,201803
2778,MUSI 210,Elementary Studies in Analysis and Model Composition I,11662,03,4,H,A,,TTh 11:35a-12:50p,2021,N. Adam,201803
2779,MUSI 210,Elementary Studies in Analysis and Model Composition I,11663,04,4,H,C,1,HTBA,1,Staff,201803
2780,MUSI 211,Elementary Studies in Analysis and Model Composition II,11664,01,2,H,A,,MW 2:30-3:45p,2031,M. Bruschi,201803
2781,MUSI 211,Elementary Studies in Analysis and Model Composition II,11665,02,2,H,A,,TTh 11:35a-12:50p,2021,R. Cohn,201803
2782,MUSI 218,Elementary Musicianship I,11666,01,3,H,A,,TTh 10:30-11:20a,2019,N. Adam,201803
2783,MUSI 218,Elementary Musicianship I,11667,02,3,H,A,,TTh 4:30-5:20p,2202,C. Boyd,201803
2784,MUSI 218,Elementary Musicianship I,11668,03,3,H,A,,MW 10:30-11:20a,2022,M. Walter,201803
2785,MUSI 219,Elementary Musicianship II,11669,01,2,H,A,,MW 1:30-2:20p,2059,N. Adam,201803
2786,MUSI 219,Elementary Musicianship II,11670,02,2,H,A,,TTh 4:30-5:20p,2202,A. Jackson,201803
2787,MUSI 220,The Performance of Chamber Music,11671,01,1,L,A,,T 4:30-6p,2818,W. Sharp,201803
2788,MUSI 222,The Performance of Vocal Music,11672,01,1,L,A,,T 6-8p,2061,R. Lalli,201803
2789,MUSI 228,Musical Theater Performance I,11673,01,1,L,A,,F 1:30-3:20p,2100,A. Gerle,201803
2790,MUSI 230,Composing for Musical Theater,12616,01,1,L,A,,M 1:30-3:20p,2058,J. Rosenblum,201803
2791,MUSI 232,Central Javanese Gamelan Ensemble,11675,01,1,L,A,,TTh 1-2:15p,2035,M. Ishiguro,201803
2792,MUSI 240,The Performance of Early Music,12617,01,1,L,A,,M 3:30-5:20p,2099,G. Herreid,201803
2793,MUSI 276,Traditional and Contemporary Musics of Sub-Saharan Africa,12247,01,1,H,A,,TTh 11:35a-12:50p,2021,M. Veal,201803
2794,MUSI 315,Fundamentals of Music Technology,12618,01,1,L,A,,T 1:30-3:20p,2067,K. Kaczmarek,201803
2795,MUSI 320,Composition Seminar I,13239,01,1,L,A,,Th 2:30-4:20p,2062,K. Alexander,201803
2796,MUSI 328,Introduction to Conducting,12553,01,1,L,A,,TTh 1-2:15p,2035,W. Boughton,201803
2797,MUSI 345,Lessons,12650,01,1,L,A,,HTBA,1,R. Gard,201803
2798,MUSI 351,"Music in European Court, Church, and Theater, 1600-1800",11676,01,1,H,A,,MW 11:35a-12:50p,2052,J. Hepokoski,201803
2799,MUSI 376,Cabaret,12554,01,1,L,A,,TTh 4-5:15p,2074,L. Paul,201803
